x,IMU Yaw
20.619999999,0.0
20.639999999,0.0
20.659999999,0.0
20.679999999,0.0
20.700000000000003,0.0
20.720000000000002,0.0
20.740000000000002,0.0
20.76,0.0
20.779999999,0.0
20.799999999,0.0
20.819999999,0.0
20.839999999,0.0
20.860000000000003,0.0
20.880000000000003,0.0
20.900000000000002,0.0
20.900000000000002,0.0
20.92,0.0
20.94,0.0
20.959999999,0.0
20.979999999,0.0
20.999999999,0.0
21.019999999000003,0.0
21.040000000000003,0.0
21.060000000000002,0.0
21.080000000000002,0.0
21.1,0.0
21.119999999,0.0
21.139999999,0.0
21.159999999,0.0
21.159999999,0.0
21.179999999,0.0
21.200000000000003,0.0
21.220000000000002,0.0
21.240000000000002,0.0
21.26,0.0
21.279999999,0.0
21.299999999,0.0
21.319999999,0.0
21.339999999,0.0
21.360000000000003,0.0
21.380000000000003,0.0
21.400000000000002,0.0
21.400000000000002,0.0
21.42,0.0
21.44,0.0
21.459999999,0.0
21.479999999,0.0
21.499999999,0.0
21.519999999000003,0.0
21.540000000000003,0.0
21.560000000000002,0.0
21.580000000000002,0.0
21.6,0.0
21.619999999,0.0
21.619999999,0.0
21.639999999,0.0
21.659999999,0.0
21.679999999,0.0
21.700000000000003,0.0
21.720000000000002,0.0
21.740000000000002,0.0
21.76,0.0
21.779999999,0.0
21.799999999,0.0
21.819999999,0.0
21.839999999,0.0
21.839999999,0.0
21.860000000000003,0.0
21.880000000000003,0.0
21.900000000000002,0.0
21.92,0.0
21.94,0.0
21.959999999,0.0
21.979999999,0.0
21.999999999,0.0
22.019999999000003,0.0
22.040000000000003,0.0
22.040000000000003,0.0
22.060000000000002,0.0
22.080000000000002,0.0
22.1,0.0
22.119999999,0.0
22.139999999,0.0
22.159999999,0.0
22.179999999,0.0
22.200000000000003,0.0
22.220000000000002,0.0
22.240000000000002,0.0
22.240000000000002,0.0
22.26,0.0
22.279999999,0.0
22.299999999,0.0
22.319999999,0.0
22.339999999,0.0
22.360000000000003,0.0
22.380000000000003,0.0
22.400000000000002,0.0
22.400000000000002,0.0
22.42,0.0
22.44,0.0
22.459999999,0.0
22.479999999,0.0
22.499999999,0.0
22.519999999000003,0.0
22.540000000000003,0.0
22.540000000000003,0.0
22.560000000000002,0.0
22.580000000000002,0.0
22.6,0.0
22.619999999,0.0
22.639999999,0.0
22.659999999,0.0
22.679999999,0.0
22.700000000000003,0.0
22.720000000000002,0.0
22.720000000000002,0.0
22.740000000000002,0.0
22.76,0.0
22.779999999,0.0
22.799999999,0.0
